id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z130gdao4pnxc5dyf04civ5hima0st1jnvk0k,Nadia Azzam,3 hours ago,1462650535242,can you do everything wrong with the 5th wave,0,false,0,,,,,,
z12yj3uhiyzjtnydy22jhd4hcnbdurce1,Joshua Wheeler,3 hours ago,1462650535243,It's little Marcus Johns!,0,false,0,,,,,,
z13rxxiimorcfnjak04cipxparfph52ocko0k,CNJD,3 hours ago,1462650535245,Passport was capitalized,0,false,0,,,,,,
z12uj3xq0ynuwrmvv23utvbqonrxivkad04,BSmooth,3 hours ago,1462650535246,Disliked bc of ads,0,false,0,,,,,,
z120tbiauuq3znl4u04cedfyoovphj1yp30,Simon Henriksen,3 hours ago,1462650535247,do the hateful eight,0,false,0,,,,,,
z134jrhb2vqfvvri504cedfyoovphj1yp30,Simon Henriksen,3 hours ago,1462650535248,do the hateful eight,0,false,0,,,,,,
z13djdqihzjdjr1um22jw5hrgnanz13vr,Willpowerproductions 1998 (WPP'98),3 hours ago,1462650535250,Is the Ivan Drago one worth it or no?,0,false,0,,,,,,
z12ltznyjpinwnb2e22jftwojtjgtrjy204,Skyro Wat,3 hours ago,1462650535251,wait the gang is actually called the Saints? why doesn't the punisher end up fighting Johnny Gat then?,0,false,0,,,,,,
z12ajdyxkq3kxtcqr04ci3xxoz3dh1n50bw,pawel pierwszy,4 hours ago,1462650535252,What about Pleasantville?,0,false,0,,,,,,
z12phjerlqzltjs4o04cgfkajojqf3po2rg0k,Coco Lee,4 hours ago,1462650535253,Do rise of the guardians pleaseeeeeeeee,0,false,0,,,,,,
z13ux3jq4t3fypqky22vwljasxzmjjtc3,Bluenwolf Minecraft Lover,4 hours ago,1462650535254,Your wrong buenos Aires is the capital of Uruguay,0,false,0,,,,,,
z12metbohsj3jd2t022nefsw2mahyt1et,GhostToonz,4 hours ago,1462650535255,"@7:39 he tells you how long it has been since his family was killed. (5 months) There you go, he answered your beard question @5:33",1,false,0,,,,,,
z12mt5ay1t2vhzl05222i1o4sxvpzpgen,blue phoenix,4 hours ago,1462650535256,Civil war!,0,false,0,,,,,,
z130dp1z5wiacxhff225i3gyjyusenyla,David Ndiulor,4 hours ago,1462650535257,Everything wrong with... ...every Nollywood ever.,0,false,0,,,,,,
z134cvoxhm3sj1yhu04cf1zbauvuxxdhwek,Nicole Luttrell,4 hours ago,1462650535257,DO DEADPOOL!!!!!!!,0,false,0,,,,,,
z13hvpzrqpyusj3qh04ccvcwssj5dp3a3ns0k,3165dwayne,4 hours ago,1462650535258,Nitpicking...,0,true,1,,,,,,
,,,,,,,,z13hvpzrqpyusj3qh04ccvcwssj5dp3a3ns0k.1462640116789461,IantheDugan,2 hours ago,1462650536608,+3165dwayne That is LITERALLY the purpose of this channel.,0
z13btxyzhqjhxhtlg23nhfa5frmrc12fb,Suzi Williamson,4 hours ago,1462650535259,please do Z for Zachariah!!!!,0,false,0,,,,,,
z13hdpeo3pf2jpuz404cdhbyxpqaw1cr4qs0k,Vin Ucci,4 hours ago,1462650535260,You should do the Dolph Lundgren version.,0,false,0,,,,,,
z12cebfiwkndh3bd122cwjljjsb3xvoso,Darin Crawford,5 hours ago,1462650535261,It's still the best punisher movie,0,false,0,,,,,,
z13jjpmjnrf3y1yhn04cenxbmnzjg3dhp2s,BIlly the SMall Bong thorton from india,5 hours ago,1462650538707,"so theres this guy whose been stalking around my ass. knocked on it. i was sleeping so idk how long he was here before the douchebag woke me up. idk who he is. who he works for. but he got till this video to leave my fucking property or im gonna go bust a fuckin .45 in his head as soon as i open my door.. then probably buried his ass in the words. most of you think this is a joke. the guy about mid age 40s late 30s maybe. drives a gold chevy malibue 2003,2004 model. grand father own one. so yeah. gonna go put this douche bag in the ground for 1 stalking my house, 2. for waking me up. 3. for stalking my shit.",0,true,1,,,,,,
,,,,,,,,z13jjpmjnrf3y1yhn04cenxbmnzjg3dhp2s.1462632103591421,BIlly the SMall Bong thorton from india,5 hours ago,1462650539093,+BIlly the SMall Bong thorton from india sorry for bad grammar. litterly just woke up.,0
z13owpky3vqnfni4104civ0z3n3yuvnoygs,daclyde,5 hours ago,1462650538708,"Wow, after ""Laundry Day"", I'd forgotten just how slow and boring this movie was. I still liked Jane in the role, but wow, he just had nothing to work with here.",0,false,0,,,,,,
z12vzdoqlruaihq5f04ch1jgvs2ze3qxjlc0k,"nyarlathotep, the crawling chaos",5 hours ago,1462650538709,Matt of TheSw1tcher would HATE this so much XD.,0,false,0,,,,,,
z133sdcalvmuwvsjo04cebaqpyq2sduihrc0k,Badguy10472,5 hours ago,1462650538710,I like the first Punisher. Thomas Jane did a good job.,0,false,0,,,,,,
z125ynxhuweptxnr204cgbsgitvbsn5ihg4,BenPipey,5 hours ago,1462650538711,Eww Unfriended,0,false,0,,,,,,
z12az32xly2jd5fhm04cfh4znrirvdjz544,mohawkbrando,5 hours ago,1462650538712,I lose it. Every fucking time I see Frank getting blasted off the pier with his hands and feet splayed out all the way back I lose my fucking shit. Oh man.,0,false,0,,,,,,
z13vdh1qoqbxudd0423mutnrgpvrthp1a,KeybladeMaster Dovahkiin,5 hours ago,1462650538713,Are you gonna do The Revenant?,0,false,0,,,,,,
z12gutuiopruydrpr04chngqdvjmvtmhlp00k,Serolf “dodoy” Flores,5 hours ago,1462650538713,I want zootopia next plz.,0,false,0,,,,,,
z12fivnpckvdtpomu22mfro4bmeexdlvw,Pandie Goodies (GamerGoodies),5 hours ago,1462650538714,Fat people is identified as a racism? I'm confused by this.,0,true,1,,,,,,
,,,,,,,,z12fivnpckvdtpomu22mfro4bmeexdlvw.1462634445917607,Abraham Angulo,4 hours ago,1462650539343,I think fat Italian who eat spaghetti might be racist.,0
z12fs3ajjnnicj1s322fvdnoouamijn0i,cheyenne smith,5 hours ago,1462650538715,can you do an everything wrong with flubber a Robin Williams movie from 1997 I feel like you'd have fun with that one,0,true,1,,,,,,
,,,,,,,,z12fs3ajjnnicj1s322fvdnoouamijn0i.1462645887807284,Robert Cornelius,1 hour ago,1462650539586,"+cheyenne smith While you're at it, please do half of the Eddie Murphy movies too.",0
z12yyd1xumi2fhgro04cglrrnxvvzhx4scg,Jared Lucev,5 hours ago,1462650538716,hold on...they actually rolled the credits...that should have been a sin off for listening!,0,false,0,,,,,,
z13kcnnxapysype5c04chdigtomku5kwiqs0k,Tim Osmond,5 hours ago,1462650538716,please do team amurica: world police! I dare you,0,false,0,,,,,,
z13zyd0pjsubdr5rl04cidxj1wuqitaz4ek,Scott Martin,5 hours ago,1462650538717,This is the worst Marvel movie ... They should remake it,0,true,2,,,,,,
,,,,,,,,z13zyd0pjsubdr5rl04cidxj1wuqitaz4ek.1462629572339050,Cameron Somerville,5 hours ago,1462650539841,Don't forget about daredevil,0
,,,,,,,,z13zyd0pjsubdr5rl04cidxj1wuqitaz4ek.1462631601384307,Badguy10472,5 hours ago,1462650539842,+Scott Martin This movie wasn't bad. Now watching Electra is another way of committing suicide,0
z121gpyxxuagyrvr204cfhebysmecn1ayzs0k,NahzBio117,5 hours ago,1462650538718,2:08 lol Yeah fucking right. Enjoy your wife and son getting raped my Muslims.,0,false,0,,,,,,
z13bjt3ilmuzwtnzh04cill4yuyatzoivjc,moch770,6 hours ago,1462650538719,What an unbelievably shitty movie. I have to go bleach my eyes just from watching this video.,0,false,0,,,,,,
z134urw45yqefnszm04cizqhvxayftkhtas,Paloma Pelfrey,6 hours ago,1462650538720,"Do ""the fifth wave""",0,false,0,,,,,,
z13wejgqrybfddjkd23hi55o1ny4vfd1t,Jack House,6 hours ago,1462650538721,Everything Wrong With Liar Liar!,0,false,0,,,,,,
z125ufohos3uyxuop04civibio3yvbbanog0k,Chris Rogers,6 hours ago,1462650538721,"This movie adapted some elements from the ""Welcome Back, Frank"" storyline. Honestly it's not that bad of a movie and majority of these complaints are over blown.",2,true,1,,,,,,
,,,,,,,,z125ufohos3uyxuop04civibio3yvbbanog0k.1462630092233913,Jacob Adams,5 hours ago,1462650540072,you must be new to CinemaSins,5
z13qgnv51oq1ixfcd23gfvn5crihgrqpe04,Gla gla,6 hours ago,1462650538722,"Hi, CinemaSins. You must do Titanic 2, it's the most shitty movie you'll ever see. It's a shame and pure bullshit, any movie can beat it: bad storyline, bad performance from the actors, special effects made by Paint, same extras all the time... I promise you that you're going to laugh really hard because of how bad this movie is and that you're going to catch lots of sins. Oh, and can you do Unfriended and Deadpool, too? Thank you very much.",0,false,0,,,,,,
z124jpojspu2ihjdk22ggl341uygsrvls,Paul Lastname,6 hours ago,1462650538723,"Everything wrong with The Raid, and The Raid 2",0,false,0,,,,,,
z120tfkivtbqejazh04cddqznqanehsoh3w,Ahmed Yassin,6 hours ago,1462650538724,hey the last sin was undeserved you should have removed a sin for that for actually go with your words for once :D,2,false,0,,,,,,
z13svf04jwyhsp1jq04cjpcjtze4gnujxg0,Eoin Geary,6 hours ago,1462650538724,Please do paranormal activity the marked ones,0,false,0,,,,,,
z13dypphnru4xvtbl04ccnvzatndtb0wnnw0k,ChanCeNecK,6 hours ago,1462650538725,"9:40 - One sin for you, ripping off The Simpsons!",0,false,0,,,,,,
z12uhnm4movutptk523nwnmy1vb4vxvxn04,Featherman R,6 hours ago,1462650538726,"One batch, two batch, penny and dime.",0,false,0,,,,,,
z12ryxpa3xnxj33f1225i5w51m3vt31el,Wombat Woodward,7 hours ago,1462650538727,He parked in the handicap spot to implicate John travolta's wife in cheating on him.,0,false,0,,,,,,
z123exkheki5zhd4w04ccjrziujfjzjixzc0k,Matt S,7 hours ago,1462650538728,Sin Eragon film. It's sooooo bad,0,false,0,,,,,,
z13behkgvlq4uzhhc04cepbifzn1gvf4ui4,lazybambo,7 hours ago,1462650538728,DO UNFRIENDED ALREADY,0,false,0,,,,,,
z13jwxdwqq33ulwae04cd3o4mrnfzhtovn40k,Ninh Nguyen Backup IV,7 hours ago,1462650538729,Please do the 2010 Alice in Wonderland before Alice and the Looking Glass came out!,0,false,0,,,,,,
z12qsjiwlmj5evy1422de3xrvyfifpk2p,Samelessaura,7 hours ago,1462650538730,Do everything wrong with dead pool,0,true,1,,,,,,
,,,,,,,,z12qsjiwlmj5evy1422de3xrvyfifpk2p.1462645947445710,Robert Cornelius,1 hour ago,1462650540282,+Samelessaura It would take too long.,0
z125th4w4nm1j31hx04chv24rsfnyviqnro0k,Fakenit66,7 hours ago,1462650538731,"I had to wait a week to watch this, as my internet plan had run out, but now that I've seen it, there are a lot of obvious sins in there that I'm surprised CinemaSins didn't mention. Like, what about the guy who kept shooting Frank in his kevlar covered chest at point blank, instead of his exposed arms OR HEAD!? Not to mention all the editing and continuity fails that stood out like a sore thumb, though to be fair, they did mention one of them.",1,false,0,,,,,,
z125fx0ocofyipxeh23zytxwppbvhtq0e,The Ancient one,7 hours ago,1462650538731,Wait...was that really Tom Jane in arrested development?,0,false,0,,,,,,
z121tz3pcuu1c1ujz04cjdoomxjbdpewwsc0k,Chiefin,8 hours ago,1462650538732,Idgaf it was a great movie,0,false,0,,,,,,
z130wjgrjmm2i3xe022iznrhgy33j1qgk04,I'm-A Bad-Ass,8 hours ago,1462650538733,first wives club? how long you've been thinking about that movie 😉,0,false,0,,,,,,
z132u5gpbl2tgxni204cjr04zmrkdxgzecg,Jade Nayen,8 hours ago,1462650538733,Do Crimson Peak,0,false,0,,,,,,
z13jeh3gamngslkpq04ch15wxnqifbfq0wc0k,Erik Moore,8 hours ago,1462650538734,I was going to watch this on Netflix but now I don't have to thanks,0,false,0,,,,,,
z124ibww2w2ehrlzy04cj3u5cqvmubtiufg,Glenn Ross,8 hours ago,1462650538735,Do Deadpool! And also are you guys ever going back on Movie Fights?,1,false,0,,,,,,
z13jwtcbhxv5tfznk223zbohykmggxbjv04,Conor King Mcgregor,8 hours ago,1462650538735,Fuck you ! This movie was amazing !!,0,false,0,,,,,,
z12hx1fgewj3dlla004cfnbbdybrcx4bfsc0k,John A,9 hours ago (edited),1462650538736,They did kind of establish the importance of the people in the building feeling for frank in that they are all squatters watching out for each other. Kind of a fraternity of the near-homeless and downtrodden.,0,false,0,,,,,,
z12wcflxlr3xhn3le22ktplhfzvzyxwf4,Yanga de Leon,9 hours ago,1462650538737,When stabbing Quentin to death Howard's knife has no blood on it.,0,false,0,,,,,,
z123g12xamy4c5ize04cgb4z5pvzellxkqk0k,RynLegend,9 hours ago,1462650538738,"Do ""End of Days"" 1999",0,false,0,,,,,,
z12iwx2omtehcl4ub22kcnuylpz5unxnx,Azchief1892 0,10 hours ago,1462650538739,"When John Travolta said ""you killed my son"" I immediately thought of Inigo Montoya when he said ""Hello, my name is Inigo Montoya, you killed my father prepare to due""",0,false,0,,,,,,
z13qxx0jms2tcbv3t22zslvzhpyac3hg104,Sergey Silver,10 hours ago,1462650538740,I really liked this movie then I was a kid,0,false,0,,,,,,
z12dgxlzfuuvf1nh204cjvuaanidsh4x5qw0k,Lady Duck,10 hours ago,1462650538741,I actually love this movie and Thomas Jane was the best Punisher so that was a hard video to watch.,0,false,0,,,,,,
z13luxcx1wa1vvgtj22wtfrgeqvxi5lkv,Giovanni Synthesis,10 hours ago,1462650538741,NOw do Punisher War Zone! Hell yah!,0,false,0,,,,,,
z13nz5cjfxjsg3meh23ri5aafkjucvuwe04,djx2clpu4,10 hours ago,1462650538742,TAMPA!!!!!,0,false,0,,,,,,
z13pcjoo1lrnf5wiz04cjj4jloete3q5bt00k,Miles Jourdain,10 hours ago,1462650538811,"So weird, I just watched this movie days before you uploaded this video on it, and I thought to myself..wouldn't it be interesting if CinemaSins did a video on this movie. It's like you read my mind.",0,false,0,,,,,,
z13tvhszrp3qf3pjg04ccxzxmwe5fpjw3gg,Andrew Cuthbertson,10 hours ago,1462650538812,"Old American muscle is so easy to mod, anyone can do it with a decent set of tools. Don't add the sin.",0,false,0,,,,,,
z13rgjqjwlmuhviaw04cijowtpfzhx2wnag,ElLobo18,11 hours ago,1462650538813,"I lost it when he said ""SEE!"".",1,false,0,,,,,,
z12ffpypywj1s1izx04ci1syjoevyzmx5v00k,zoeclearwater,11 hours ago,1462650538813,"Biggest sin of all in movie was using the outhouse/toilet house on Honeymoon island in Dunedin ,Fl as his family home where they were killed. If you actually knew real facts about how they made the movie the video would be funny. By the way Tampa Bay is a great place to live and a number of movies have been made here ex Ocean 12, Magic Mike........",0,false,0,,,,,,
z12tctj4upeywfg5s04cftnoiuiwebcpl1w,Leslie Matsikiti,11 hours ago,1462650541127,everything wrong with Batman vs Superman,1,false,0,,,,,,
z13hezgipsuojple1223ttcqjtr1gn45304,chloesdada1,11 hours ago,1462650541128,There's 3 Punisher films.,0,false,0,,,,,,
z13lerq5klyygdl1g23nh3txqxanuv3wb04,Oddball Skull,11 hours ago,1462650541128,"Ok. I have an idea for this channel. He should put the definitions of ""sarcasm"", ""satire"", and ""joke"" before each video. Ive seen some dumb people on YouTube before but omg why do the dumbest of the dumb have to flock to this damn channel. Just complete fucking retards who missed the point worse than Scott norwood. SARCASM SATIRE JOKE If your having a hard time wrapping your non existent minds around his HUMOR those words again are SARCASM SATIRE JOKE Fucking slow ass..god damn they piss me off",0,false,0,,,,,,
z13iidhpknfawuackrbfeliblpumzaxc,Brent Klemer,11 hours ago,1462650541129,Anybody else getting that weird ass TommyJohn ad??,0,false,0,,,,,,
z130v3jrnvjvyloth235s50ajle3v3tcb,Siren Tao,12 hours ago,1462650541129,The russian fight scene has a million sins alone; they were too nice about it. The grenade baseball swing is also worth several by itself. Bad enough to be good.,0,false,0,,,,,,
z124uplbvpi5t31yz04cd5zweum0tbmqf4o,Carnell Johnson,12 hours ago,1462650541130,I really like this movie,2,false,0,,,,,,
z120fneqil2jdfkio04cf51gcuucs30pmec,Louis Arthur Tan,12 hours ago,1462650541130,"Everything wrong with ""Robots""(2005)",0,false,0,,,,,,
z12ccbgofsaaxlic222gerzhdreacbkk4,Matthew Quantum,12 hours ago,1462650541131,everything wrong with scott pilgrim or Chinatown?,0,false,0,,,,,,
z12ezdx4csjhdzx2d23wddqqfunmh1dqj04,Leonid Saykin,12 hours ago,1462650541131,"welp, Frank Castle has nothing to do with the tv show Castle",0,false,0,,,,,,
z13ixfcwdxmndlceq23dftzacxm2wjwnt,Daniella Natasha,13 hours ago,1462650541132,do the millers pleaseeeee,0,false,0,,,,,,
z13bsnuxwvv3ft5ul22eddsikkfhj5fjj04,Frank Castle,13 hours ago,1462650541132,"09:35 sin 97, he parked there TO GET a ticket. I know the movie has tons of mistakes/plot holes, but that was definitely not one of them.",0,false,0,,,,,,
z13mwtlaptaicdwwb04chv1owza4hfcrhps0k,Shaney Biggs,13 hours ago,1462650541133,i like this movie i know hes just picking on the movie but it still annoyed me. i also still watched it. why idk.,0,false,0,,,,,,
z125sjzyrtfryfdig04cibowfs2rtphpcvw0k,Theje,13 hours ago,1462650541134,"Dunno if it's Shazam or my phone itself, but I can't get a handle on the song at 15:41.",0,false,0,,,,,,
z12khxmwtnj5u1j1p234gbwimvzejplt0,Nicholas Heath,13 hours ago,1462650541134,EVERYTHING WRONG WITH FINAL DESTINATION. That should keep you busy for a while.,0,false,0,,,,,,
z13ripowktuxwduzk04cetyp1n2szbsr1oo0k,TheShelleybeansaid,13 hours ago,1462650541135,Do the X-Files movies,0,false,0,,,,,,
z13iijuxmq2aejp2p221vbsporffezf1i,JOHN DOE,13 hours ago,1462650541135,I live in Tampa. :|,0,false,0,,,,,,
z13azb24oovqybdnm22qvhbakte4fnihe04,David Meza,14 hours ago,1462650541136,some of your sins are just bull shit,0,false,0,,,,,,
z12xxrxiwyvmsnd0i23gznqi4rvdydimi,babybalrog,14 hours ago,1462650541136,"""they are actually rolling credits, Excellent""",0,false,0,,,,,,
z13mhhgyzvj5fb4u222tvzih4kenzhp5h04,wan ammar,14 hours ago,1462650541137,"Not sure if someone already mentioned this but I think I found a sin in Cpt America: Civil War After Zemo brainwashed Bucky and Steve and Sam captured him, Bucky asked ""What did I do?"" Implying that he doesn't remember what happens when he is brainwashed. When Tony asks does he even remember killing Tony's parents, he says he remembers every single one of them. I guess it could be that he was just a bit grodgy after just gaining consciousness and asked Steve what happened but that's what I found ^_^",0,false,0,,,,,,
z13euja5ekucgfurz04cjfeomwbbdphypa0,VictorTheVan,14 hours ago,1462650541137,this man has taken ALLL of the drugs lmao,0,false,0,,,,,,
z13lv33zakq5vf2io04cexcrxsu5vvkrcnk0k,mega_beast_001,14 hours ago,1462650541138,I honestly liked this movie,0,false,0,,,,,,
z130jrh4blnrxjopk04cg5e5yvzah5rhnjc,Znijik,14 hours ago,1462650541138,"The Russian is supposed to be highly invulnerable to pain and damage, hence why he's okay with getting stabbed. That being said, it's extremely dumb that hot water and stairs kill him.",0,false,0,,,,,,
z120e1jqgpnhezpzs04cet3i5tubedw4ni0,Savannah Young,14 hours ago,1462650541139,"0:45 uhh, he's checking if he's breathing. the medic or whatever puts his ear over the guys mouth to hear if he's breathing while looking at his chest to see whether its rising or not. they teach this in life saving courses. so, sin on you cinema sins DING.",9,false,0,,,,,,
z13xxhyxgzv4thy5304cclwy2me0hj25nsw0k,ProductBasement,14 hours ago,1462650541139,"I'm not sure, but Frank and his neighbors may have been squating. That would account for the fact that there didn't seem to be anyone else living there, and why Frank got away with doing all that damage and making all that noise",0,false,0,,,,,,
z12ju5zrhv34i3cw104cdbjpbyn1ezi4pmw0k,Alex Guerra,15 hours ago,1462650541140,Passport was capitalized .,0,true,1,,,,,,
,,,,,,,,z12ju5zrhv34i3cw104cdbjpbyn1ezi4pmw0k.1462603251844147,matohibiki,13 hours ago,1462650541448,+Alex Guerra He meant the word passport shouldn't be capitalized normally.,0
z13oflvxinafyfytb22ujnjzaw2rcpklv,theArtofQueer,15 hours ago,1462650541140,"Ey, Fuck you, Big Trouble was good!",1,false,0,,,,,,
z12axbyiltr2ylaz304cfpp4zqqtwtlp554,SuperHero Channel,15 hours ago,1462650541141,"Rebecca Romijn is hotter than hell, even without make-up like in this movie.",4,true,1,,,,,,
,,,,,,,,z12axbyiltr2ylaz304cfpp4zqqtwtlp554.1462605013644428,Statalyzer,12 hours ago,1462650541737,"+SuperHero Channel Not like ""not having make-up"" makes it surprising for anyone to be hot. Attractive is attractive, made-up, dressed-up, or neither.",0
z12bgpkxduutdv422230yd14ltrddllud,Random History,15 hours ago,1462650541141,Please do Raiders of the Lost Ark!,0,false,0,,,,,,
z13jdfqxptuwc1o5q04cg115soiaunexcbw,Blaze Flames (Knight of Heart),15 hours ago,1462650541142,Can you do the Day of the Doctor next?,0,false,0,,,,,,
z13purequsmwwn3bp04cfnaqcxz5g5tafmg0k,Mauricio Rodriguez,15 hours ago,1462650541142,FUNNY AS FUCK .,0,false,0,,,,,,
z13zv1hgwzj2vt5jn04ce5zh0qe4yxhx5pc0k,Delilah B 05,15 hours ago,1462650541143,do Disney's Bolt,0,false,0,,,,,,
z13usfdjuwqli5z1522wexforxywczrhl04,Born Justice Rule,15 hours ago,1462650541144,"yup, actually a hotter version of his wife.",0,false,0,,,,,,
z12vefkgzreszvhye04ce1yjduz1xdwgt0g,Josh Moylan,15 hours ago,1462650541144,Am I the only one who liked this movie?,0,false,0,,,,,,
z13kh3nw3yuihvvs123hszxo2nyeznypd04,EJ Land,15 hours ago,1462650541145,WoW what a coincidence I just watched the pun isher like literally not an hour ago.,1,false,0,,,,,,
